train_task,candidate,branch,object_mass,object_friction,angle_offset_deg,offset,distance,energy,success,progress,normal_impulse,tangent_impulse,contact_steps,yaw_abs,full_token
90,18,source_nominal,0.120000,0.650000,0.000000,-0.026000,0.313153,0.144939,0.000000,0.812621,0.540788,0.378769,12,1.735053,0
90,19,source_nominal,0.120000,0.650000,0.000000,-0.026000,0.417537,0.300167,0.000000,0.528825,0.711664,0.508683,11,2.855137,0
90,20,source_nominal,0.120000,0.650000,0.000000,-0.026000,0.521921,0.401849,0.000000,0.267071,0.692466,0.464269,14,2.698180,0
90,21,source_nominal,0.120000,0.650000,0.000000,0.000000,0.313153,0.153331,0.000000,0.709597,0.507870,0.377977,8,0.793064,0
90,22,source_nominal,0.120000,0.650000,0.000000,0.000000,0.417537,0.376230,0.000000,0.289743,0.636309,0.471503,8,2.285910,0
90,23,source_nominal,0.120000,0.650000,0.000000,0.000000,0.521921,0.542145,0.000000,-0.066467,0.413634,0.268241,8,2.880674,9
90,24,source_nominal,0.120000,0.650000,0.000000,0.026000,0.313153,0.110729,0.000000,0.746781,0.266516,0.247267,5,0.002393,7
90,25,source_nominal,0.120000,0.650000,0.000000,0.026000,0.417537,0.167141,0.000000,0.674957,0.131670,0.130312,5,0.730638,7
90,26,source_nominal,0.120000,0.650000,0.000000,0.026000,0.521921,0.479273,0.000000,0.480875,0.129505,0.135118,3,1.077066,7
90,27,source_nominal,0.120000,0.650000,20.000000,-0.026000,0.313153,0.381943,0.000000,0.280282,0.630962,0.526370,9,2.400269,0
90,28,source_nominal,0.120000,0.650000,20.000000,-0.026000,0.417537,0.371834,0.000000,0.228168,0.596670,0.401217,10,1.453990,0
90,29,source_nominal,0.120000,0.650000,20.000000,-0.026000,0.521921,0.384181,0.000000,0.112809,0.646977,0.431800,10,0.423872,1
90,30,source_nominal,0.120000,0.650000,20.000000,0.000000,0.313153,0.193001,0.000000,0.666119,0.249654,0.091754,10,1.427768,3
90,31,source_nominal,0.120000,0.650000,20.000000,0.000000,0.417537,0.389894,0.000000,0.254197,0.407494,0.199627,8,2.268559,3
90,32,source_nominal,0.120000,0.650000,20.000000,0.000000,0.521921,0.556924,0.000000,-0.090392,0.753068,0.455874,10,3.028491,1
90,33,source_nominal,0.120000,0.650000,20.000000,0.026000,0.313153,0.150144,1.000000,0.909321,0.428436,0.322926,8,2.993015,6
90,34,source_nominal,0.120000,0.650000,20.000000,0.026000,0.417537,0.169213,1.000000,0.844688,0.216812,0.123170,6,2.736798,3
90,35,source_nominal,0.120000,0.650000,20.000000,0.026000,0.521921,0.199722,0.000000,0.676301,0.302461,0.150935,6,1.617301,3
90,36,source_nominal,0.120000,0.650000,38.000000,-0.026000,0.313153,0.491792,0.000000,0.067425,0.397404,0.301219,8,3.097171,8
90,37,source_nominal,0.120000,0.650000,38.000000,-0.026000,0.417537,0.525645,0.000000,-0.052580,0.216205,0.127911,6,2.628199,8
90,38,source_nominal,0.120000,0.650000,38.000000,-0.026000,0.521921,0.531966,0.000000,-0.152789,0.294981,0.151252,6,1.599663,8
90,39,source_nominal,0.120000,0.650000,38.000000,0.000000,0.313153,0.465785,0.000000,0.030108,0.267840,0.113725,12,1.926056,8
90,40,source_nominal,0.120000,0.650000,38.000000,0.000000,0.417537,0.595856,0.000000,-0.258169,0.378416,0.184791,10,2.275946,8
90,41,source_nominal,0.120000,0.650000,38.000000,0.000000,0.521921,0.758893,0.000000,-0.669113,0.849132,0.509596,10,2.160658,1
90,42,source_nominal,0.120000,0.650000,38.000000,0.026000,0.313153,0.225867,0.000000,0.690079,0.294309,0.134322,9,2.641643,3
90,43,source_nominal,0.120000,0.650000,38.000000,0.026000,0.417537,0.225129,0.000000,0.657489,0.602558,0.417766,11,2.187083,6
90,44,source_nominal,0.120000,0.650000,38.000000,0.026000,0.521921,0.249831,0.000000,0.470543,0.645829,0.435278,10,0.688792,6
91,0,source_small_fast,0.080000,0.220000,-38.000000,-0.026000,0.248413,0.226266,0.000000,0.366212,0.180894,0.134237,7,0.480296,7
91,1,source_small_fast,0.080000,0.220000,-38.000000,-0.026000,0.331217,0.314940,0.000000,0.085787,0.097561,0.069538,6,0.414813,7
91,2,source_small_fast,0.080000,0.220000,-38.000000,-0.026000,0.414022,0.455456,0.000000,-0.243533,0.142036,0.075345,7,1.385649,4
91,3,source_small_fast,0.080000,0.220000,-38.000000,0.000000,0.248413,0.270554,0.000000,0.297077,0.070282,0.065384,7,1.116584,7
91,4,source_small_fast,0.080000,0.220000,-38.000000,0.000000,0.331217,0.377408,0.000000,-0.016881,0.050705,0.048197,5,1.265393,7
91,5,source_small_fast,0.080000,0.220000,-38.000000,0.000000,0.414022,0.522440,0.000000,-0.415864,0.235385,0.189546,7,1.731363,4
91,6,source_small_fast,0.080000,0.220000,-38.000000,0.026000,0.248413,0.374695,0.000000,0.101748,0.174394,0.125275,10,2.314654,4
91,7,source_small_fast,0.080000,0.220000,-38.000000,0.026000,0.331217,0.456297,0.000000,-0.095727,0.221772,0.161845,9,2.801923,4
91,8,source_small_fast,0.080000,0.220000,-38.000000,0.026000,0.414022,0.509334,0.000000,-0.328374,0.259449,0.188124,9,2.152998,4
91,9,source_small_fast,0.080000,0.220000,-20.000000,-0.026000,0.248413,0.138847,0.000000,0.738577,0.181195,0.129473,9,1.370902,7
91,10,source_small_fast,0.080000,0.220000,-20.000000,-0.026000,0.331217,0.267048,0.000000,0.425310,0.223031,0.156416,9,2.135934,0
91,11,source_small_fast,0.080000,0.220000,-20.000000,-0.026000,0.414022,0.390719,0.000000,0.112419,0.132867,0.077549,9,2.774963,9
91,12,source_small_fast,0.080000,0.220000,-20.000000,0.000000,0.248413,0.241677,0.000000,0.285426,0.119152,0.075613,7,0.185504,7
91,13,source_small_fast,0.080000,0.220000,-20.000000,0.000000,0.331217,0.367901,0.000000,-0.084176,0.264422,0.146405,7,0.381427,9
91,14,source_small_fast,0.080000,0.220000,-20.000000,0.000000,0.414022,0.509148,0.000000,-0.499154,0.194142,0.091765,7,0.593692,9
91,15,source_small_fast,0.080000,0.220000,-20.000000,0.026000,0.248413,0.195893,0.000000,0.443625,0.064494,0.059739,6,0.316891,7
91,16,source_small_fast,0.080000,0.220000,-20.000000,0.026000,0.331217,0.284023,0.000000,0.199089,0.086983,0.081568,5,0.562452,7
91,17,source_small_fast,0.080000,0.220000,-20.000000,0.026000,0.414022,0.382110,0.000000,-0.081974,0.101243,0.099212,5,0.760122,9
91,18,source_small_fast,0.080000,0.220000,0.000000,-0.026000,0.248413,0.232499,0.000000,0.635414,0.182077,0.113488,8,3.107929,3
91,19,source_small_fast,0.080000,0.220000,0.000000,-0.026000,0.331217,0.263878,0.000000,0.427293,0.230218,0.141283,8,2.063400,0
91,20,source_small_fast,0.080000,0.220000,0.000000,-0.026000,0.414022,0.308030,0.000000,0.170380,0.135650,0.051039,8,0.939809,9
91,21,source_small_fast,0.080000,0.220000,0.000000,0.000000,0.248413,0.195903,0.000000,0.580036,0.094902,0.052363,6,1.558430,3
91,22,source_small_fast,0.080000,0.220000,0.000000,0.000000,0.331217,0.332761,0.000000,0.206379,0.128154,0.058885,6,2.021303,3
91,23,source_small_fast,0.080000,0.220000,0.000000,0.000000,0.414022,0.484180,0.000000,-0.241504,0.290328,0.195046,6,2.224805,9
91,24,source_small_fast,0.080000,0.220000,0.000000,0.026000,0.248413,0.197223,0.000000,0.560018,0.190733,0.123246,7,1.414005,7
91,25,source_small_fast,0.080000,0.220000,0.000000,0.026000,0.331217,0.319789,0.000000,0.231915,0.126412,0.063457,6,1.883045,3
91,26,source_small_fast,0.080000,0.220000,0.000000,0.026000,0.414022,0.450443,0.000000,-0.051731,0.134918,0.052237,8,2.987685,9
91,27,source_small_fast,0.080000,0.220000,20.000000,-0.026000,0.248413,0.332972,0.000000,0.288704,0.079689,0.045487,6,2.823751,3
91,28,source_small_fast,0.080000,0.220000,20.000000,-0.026000,0.331217,0.380691,0.000000,0.105267,0.100660,0.050511,7,2.470680,3
91,29,source_small_fast,0.080000,0.220000,20.000000,-0.026000,0.414022,0.411501,0.000000,-0.127351,0.244925,0.177005,6,1.186977,9
91,30,source_small_fast,0.080000,0.220000,20.000000,0.000000,0.248413,0.193976,0.000000,0.429739,0.107134,0.033222,7,0.135783,3
91,31,source_small_fast,0.080000,0.220000,20.000000,0.000000,0.331217,0.318054,0.000000,0.053956,0.266976,0.155894,7,0.214145,9
91,32,source_small_fast,0.080000,0.220000,20.000000,0.000000,0.414022,0.453650,0.000000,-0.339206,0.312955,0.180960,8,0.463461,9
91,33,source_small_fast,0.080000,0.220000,20.000000,0.026000,0.248413,0.154207,1.000000,0.884111,0.180163,0.126936,6,3.134018,6
91,34,source_small_fast,0.080000,0.220000,20.000000,0.026000,0.331217,0.225617,0.000000,0.558721,0.220556,0.154442,8,2.166153,6
91,35,source_small_fast,0.080000,0.220000,20.000000,0.026000,0.414022,0.269117,0.000000,0.301987,0.251330,0.170964,8,1.025546,9
91,36,source_small_fast,0.080000,0.220000,38.000000,-0.026000,0.248413,0.391061,0.000000,-0.086502,0.183421,0.135519,9,1.069298,8
91,37,source_small_fast,0.080000,0.220000,38.000000,-0.026000,0.331217,0.478785,0.000000,-0.352984,0.095651,0.063104,4,1.103550,8
91,38,source_small_fast,0.080000,0.220000,38.000000,-0.026000,0.414022,0.608730,0.000000,-0.637566,0.125511,0.065146,7,2.179440,8
91,39,source_small_fast,0.080000,0.220000,38.000000,0.000000,0.248413,0.385649,0.000000,-0.012745,0.094550,0.057278,5,1.585826,8
91,40,source_small_fast,0.080000,0.220000,38.000000,0.000000,0.331217,0.500560,0.000000,-0.326609,0.121125,0.072078,7,1.965694,8
91,41,source_small_fast,0.080000,0.220000,38.000000,0.000000,0.414022,0.637447,0.000000,-0.689135,0.286798,0.200466,7,2.530694,8
91,42,source_small_fast,0.080000,0.220000,38.000000,0.026000,0.248413,0.220645,0.000000,0.642563,0.184150,0.112496,9,2.834301,3
91,43,source_small_fast,0.080000,0.220000,38.000000,0.026000,0.331217,0.273151,0.000000,0.424179,0.228164,0.140849,9,2.299991,6
91,44,source_small_fast,0.080000,0.220000,38.000000,0.026000,0.414022,0.316290,0.000000,0.175500,0.134582,0.048990,8,1.222400,3
92,0,source_large_soft,0.300000,1.100000,-38.000000,-0.026000,0.327856,0.266630,0.000000,0.424013,0.565499,0.466121,16,0.432264,0
92,1,source_large_soft,0.300000,1.100000,-38.000000,-0.026000,0.437141,0.354103,0.000000,0.258466,0.846640,0.701083,16,0.880949,0
92,2,source_large_soft,0.300000,1.100000,-38.000000,-0.026000,0.546426,0.436502,0.000000,0.130544,0.901662,0.724860,13,1.636482,4
92,3,source_large_soft,0.300000,1.100000,-38.000000,0.000000,0.327856,0.336423,0.000000,0.355252,1.360695,1.076112,21,1.600593,2
92,4,source_large_soft,0.300000,1.100000,-38.000000,0.000000,0.437141,0.454617,0.000000,0.163035,1.652942,1.271352,20,2.606691,2
92,5,source_large_soft,0.300000,1.100000,-38.000000,0.000000,0.546426,0.574266,0.000000,-0.080339,1.075326,0.779022,16,3.040025,1
92,6,source_large_soft,0.300000,1.100000,-38.000000,0.026000,0.327856,0.366315,0.000000,0.235335,1.117814,0.904617,17,1.014519,2
92,7,source_large_soft,0.300000,1.100000,-38.000000,0.026000,0.437141,0.433547,0.000000,0.121975,1.021989,0.819886,14,1.511612,4
92,8,source_large_soft,0.300000,1.100000,-38.000000,0.026000,0.546426,0.492801,0.000000,0.093588,0.894512,0.677500,11,2.801200,4
92,9,source_large_soft,0.300000,1.100000,-20.000000,-0.026000,0.327856,0.132448,1.000000,0.837634,1.466512,0.851916,18,1.565819,2
92,10,source_large_soft,0.300000,1.100000,-20.000000,-0.026000,0.437141,0.239924,0.000000,0.686898,1.934436,1.260752,18,2.763876,2
92,11,source_large_soft,0.300000,1.100000,-20.000000,-0.026000,0.546426,0.278281,0.000000,0.543978,1.667775,0.990440,17,2.080978,2
92,12,source_large_soft,0.300000,1.100000,-20.000000,0.000000,0.327856,0.346777,0.000000,0.372824,1.332804,0.816629,16,2.107440,2
92,13,source_large_soft,0.300000,1.100000,-20.000000,0.000000,0.437141,0.422293,0.000000,0.256126,1.748872,1.091532,19,2.801114,2
92,14,source_large_soft,0.300000,1.100000,-20.000000,0.000000,0.546426,0.561229,0.000000,-0.042307,1.200114,0.592979,14,3.124271,1
92,15,source_large_soft,0.300000,1.100000,-20.000000,0.026000,0.327856,0.273099,0.000000,0.458912,0.602832,0.567143,13,1.036224,6
92,16,source_large_soft,0.300000,1.100000,-20.000000,0.026000,0.437141,0.280593,0.000000,0.448792,0.443673,0.415917,7,1.066333,7
92,17,source_large_soft,0.300000,1.100000,-20.000000,0.026000,0.546426,0.384409,0.000000,0.285499,0.712842,0.658577,7,2.009031,6
92,18,source_large_soft,0.300000,1.100000,0.000000,-0.026000,0.327856,0.250176,0.000000,0.649913,1.427849,0.695091,19,2.675059,2
92,19,source_large_soft,0.300000,1.100000,0.000000,-0.026000,0.437141,0.229244,0.000000,0.636549,1.605877,0.867017,15,1.854063,2
92,20,source_large_soft,0.300000,1.100000,0.000000,-0.026000,0.546426,0.225778,0.000000,0.507497,1.731999,0.828456,12,0.142770,5
92,21,source_large_soft,0.300000,1.100000,0.000000,0.000000,0.327856,0.146152,0.000000,0.784567,1.865884,0.959920,20,1.320072,2
92,22,source_large_soft,0.300000,1.100000,0.000000,0.000000,0.437141,0.312040,0.000000,0.392403,2.629468,1.533537,19,1.287635,2
92,23,source_large_soft,0.300000,1.100000,0.000000,0.000000,0.546426,0.432763,0.000000,0.198468,3.233564,1.723551,16,2.345369,2
92,24,source_large_soft,0.300000,1.100000,0.000000,0.026000,0.327856,0.267683,0.000000,0.637481,0.890040,0.401574,12,3.025970,6
92,25,source_large_soft,0.300000,1.100000,0.000000,0.026000,0.437141,0.256797,0.000000,0.608265,1.011419,0.559864,10,2.301642,6
92,26,source_large_soft,0.300000,1.100000,0.000000,0.026000,0.546426,0.207359,0.000000,0.579499,1.598664,0.914503,10,0.481198,6
92,27,source_large_soft,0.300000,1.100000,20.000000,-0.026000,0.327856,0.382573,0.000000,0.371236,0.888178,0.399240,12,3.111113,0
92,28,source_large_soft,0.300000,1.100000,20.000000,-0.026000,0.437141,0.370724,0.000000,0.332689,1.010020,0.557390,10,2.247198,0
92,29,source_large_soft,0.300000,1.100000,20.000000,-0.026000,0.546426,0.334330,0.000000,0.327214,1.588467,0.908506,10,1.079162,0
92,30,source_large_soft,0.300000,1.100000,20.000000,0.000000,0.327856,0.303877,0.000000,0.407928,1.517123,0.665177,22,1.303302,2
92,31,source_large_soft,0.300000,1.100000,20.000000,0.000000,0.437141,0.388136,0.000000,0.216180,2.123959,1.172610,20,1.345487,2
92,32,source_large_soft,0.300000,1.100000,20.000000,0.000000,0.546426,0.567079,0.000000,-0.069719,2.779933,1.460573,16,2.962220,1
92,33,source_large_soft,0.300000,1.100000,20.000000,0.026000,0.327856,0.167660,1.000000,0.846794,1.432791,0.696784,19,2.681873,2
92,34,source_large_soft,0.300000,1.100000,20.000000,0.026000,0.437141,0.092378,1.000000,0.925285,1.850074,0.952007,15,1.411165,2
92,35,source_large_soft,0.300000,1.100000,20.000000,0.026000,0.546426,0.065468,1.000000,0.882385,1.740029,0.833428,12,0.064639,6
92,36,source_large_soft,0.300000,1.100000,38.000000,-0.026000,0.327856,0.365768,0.000000,0.179407,0.565418,0.535529,10,0.327210,8
92,37,source_large_soft,0.300000,1.100000,38.000000,-0.026000,0.437141,0.462437,0.000000,0.061781,0.468144,0.422589,8,1.614121,8
92,38,source_large_soft,0.300000,1.100000,38.000000,-0.026000,0.546426,0.440982,0.000000,0.038313,0.756104,0.683616,7,0.656850,8
92,39,source_large_soft,0.300000,1.100000,38.000000,0.000000,0.327856,0.464901,0.000000,0.089896,1.242339,0.775573,16,2.084639,1
92,40,source_large_soft,0.300000,1.100000,38.000000,0.000000,0.437141,0.559821,0.000000,-0.088011,1.319817,0.840791,15,2.597635,1
92,41,source_large_soft,0.300000,1.100000,38.000000,0.000000,0.546426,0.683556,0.000000,-0.373957,1.418726,0.778920,16,2.636441,1
92,42,source_large_soft,0.300000,1.100000,38.000000,0.026000,0.327856,0.276837,0.000000,0.521242,1.664039,1.019121,20,1.891578,2
92,43,source_large_soft,0.300000,1.100000,38.000000,0.026000,0.437141,0.274054,0.000000,0.551093,1.472300,0.876153,16,2.108103,2
92,44,source_large_soft,0.300000,1.100000,38.000000,0.026000,0.546426,0.361151,0.000000,0.399680,1.493295,0.847040,17,2.715751,6
93,0,source_heavy_stiff,0.180000,0.850000,-38.000000,-0.026000,0.240117,0.190235,0.000000,0.671092,0.204846,0.148547,6,2.325730,3
93,1,source_heavy_stiff,0.180000,0.850000,-38.000000,-0.026000,0.320156,0.191080,0.000000,0.732803,0.253057,0.184400,8,2.846921,3
93,2,source_heavy_stiff,0.180000,0.850000,-38.000000,-0.026000,0.400195,0.242916,0.000000,0.359603,1.019974,0.792834,10,0.999754,0
93,3,source_heavy_stiff,0.180000,0.850000,-38.000000,0.000000,0.240117,0.267898,0.000000,0.393087,0.757459,0.593600,15,2.099507,0
93,4,source_heavy_stiff,0.180000,0.850000,-38.000000,0.000000,0.320156,0.386452,0.000000,0.073822,0.906969,0.681645,12,2.632940,1
93,5,source_heavy_stiff,0.180000,0.850000,-38.000000,0.000000,0.400195,0.515789,0.000000,-0.355038,0.471757,0.269700,8,2.510484,4
93,6,source_heavy_stiff,0.180000,0.850000,-38.000000,0.026000,0.240117,0.373260,0.000000,0.093173,1.096477,0.885696,17,2.471957,2
93,7,source_heavy_stiff,0.180000,0.850000,-38.000000,0.026000,0.320156,0.446706,0.000000,-0.084069,1.172536,0.892351,17,2.965735,1
93,8,source_heavy_stiff,0.180000,0.850000,-38.000000,0.026000,0.400195,0.460428,0.000000,-0.253629,1.203848,0.788442,15,1.820700,1
93,9,source_heavy_stiff,0.180000,0.850000,-20.000000,-0.026000,0.240117,0.102034,0.000000,0.744057,0.589306,0.509965,13,0.447465,0
93,10,source_heavy_stiff,0.180000,0.850000,-20.000000,-0.026000,0.320156,0.248119,0.000000,0.258788,0.289818,0.231648,10,0.307436,7
93,11,source_heavy_stiff,0.180000,0.850000,-20.000000,-0.026000,0.400195,0.380917,0.000000,-0.036716,0.504408,0.343146,14,1.456804,9
93,12,source_heavy_stiff,0.180000,0.850000,-20.000000,0.000000,0.240117,0.165755,0.000000,0.691609,0.613891,0.585924,10,1.806774,0
93,13,source_heavy_stiff,0.180000,0.850000,-20.000000,0.000000,0.320156,0.310623,0.000000,0.261508,0.552460,0.435779,12,2.117166,0
93,14,source_heavy_stiff,0.180000,0.850000,-20.000000,0.000000,0.400195,0.433184,0.000000,-0.121705,0.517818,0.446612,11,2.202638,4
93,15,source_heavy_stiff,0.180000,0.850000,-20.000000,0.026000,0.240117,0.178565,0.000000,0.528338,0.417704,0.373846,15,0.736725,7
93,16,source_heavy_stiff,0.180000,0.850000,-20.000000,0.026000,0.320156,0.263503,0.000000,0.302239,0.406596,0.294964,12,1.129136,7
93,17,source_heavy_stiff,0.180000,0.850000,-20.000000,0.026000,0.400195,0.351669,0.000000,0.001131,1.058102,0.951132,15,0.954052,1
93,18,source_heavy_stiff,0.180000,0.850000,0.000000,-0.026000,0.240117,0.092700,1.000000,0.780567,0.711020,0.493849,12,0.501916,0
93,19,source_heavy_stiff,0.180000,0.850000,0.000000,-0.026000,0.320156,0.197885,0.000000,0.459454,0.928734,0.632447,13,0.637117,0
93,20,source_heavy_stiff,0.180000,0.850000,0.000000,-0.026000,0.400195,0.416620,0.000000,-0.002978,0.612355,0.306841,13,2.773648,9
93,21,source_heavy_stiff,0.180000,0.850000,0.000000,0.000000,0.240117,0.166793,0.000000,0.657238,0.737407,0.545712,8,1.534104,0
93,22,source_heavy_stiff,0.180000,0.850000,0.000000,0.000000,0.320156,0.290324,0.000000,0.305675,0.894986,0.671572,9,1.925670,0
93,23,source_heavy_stiff,0.180000,0.850000,0.000000,0.000000,0.400195,0.446821,0.000000,-0.218337,0.490047,0.286978,10,1.742336,9
93,24,source_heavy_stiff,0.180000,0.850000,0.000000,0.026000,0.240117,0.094405,1.000000,0.760673,0.220684,0.242336,7,0.375666,7
93,25,source_heavy_stiff,0.180000,0.850000,0.000000,0.026000,0.320156,0.152021,0.000000,0.598809,0.293370,0.330431,6,0.552411,7
93,26,source_heavy_stiff,0.180000,0.850000,0.000000,0.026000,0.400195,0.249303,0.000000,0.324413,0.711071,0.705448,6,0.872718,6
93,27,source_heavy_stiff,0.180000,0.850000,20.000000,-0.026000,0.240117,0.320519,0.000000,0.317175,0.894964,0.547087,12,2.935274,0
93,28,source_heavy_stiff,0.180000,0.850000,20.000000,-0.026000,0.320156,0.339172,0.000000,0.142944,0.898363,0.543367,12,1.890040,0
93,29,source_heavy_stiff,0.180000,0.850000,20.000000,-0.026000,0.400195,0.376321,0.000000,0.054474,0.555384,0.322979,9,2.127561,9
93,30,source_heavy_stiff,0.180000,0.850000,20.000000,0.000000,0.240117,0.181677,0.000000,0.594118,0.566854,0.280283,13,1.404196,3
93,31,source_heavy_stiff,0.180000,0.850000,20.000000,0.000000,0.320156,0.318564,0.000000,0.188233,1.040507,0.785969,13,1.699560,6
93,32,source_heavy_stiff,0.180000,0.850000,20.000000,0.000000,0.400195,0.475209,0.000000,-0.298860,1.698036,1.010373,14,1.845186,1
93,33,source_heavy_stiff,0.180000,0.850000,20.000000,0.026000,0.240117,0.129485,1.000000,0.844712,0.252641,0.143060,9,2.117094,3
93,34,source_heavy_stiff,0.180000,0.850000,20.000000,0.026000,0.320156,0.152544,1.000000,0.846102,0.306029,0.169523,8,2.742413,3
93,35,source_heavy_stiff,0.180000,0.850000,20.000000,0.026000,0.400195,0.227900,0.000000,0.556457,1.102525,0.726940,8,2.302144,6
93,36,source_heavy_stiff,0.180000,0.850000,38.000000,-0.026000,0.240117,0.385132,0.000000,0.054785,0.247045,0.163798,9,2.473509,8
93,37,source_heavy_stiff,0.180000,0.850000,38.000000,-0.026000,0.320156,0.444154,0.000000,-0.062320,0.302737,0.191899,8,3.084127,8
93,38,source_heavy_stiff,0.180000,0.850000,38.000000,-0.026000,0.400195,0.472879,0.000000,-0.277370,0.942643,0.676372,8,1.967643,1
93,39,source_heavy_stiff,0.180000,0.850000,38.000000,0.000000,0.240117,0.341389,0.000000,0.067126,0.438415,0.194768,10,1.332257,8
93,40,source_heavy_stiff,0.180000,0.850000,38.000000,0.000000,0.320156,0.396916,0.000000,-0.168180,1.220653,0.721428,12,0.803361,1
93,41,source_heavy_stiff,0.180000,0.850000,38.000000,0.000000,0.400195,0.541361,0.000000,-0.570305,1.180667,0.649833,14,1.347737,1
93,42,source_heavy_stiff,0.180000,0.850000,38.000000,0.026000,0.240117,0.201174,0.000000,0.689204,1.120174,0.947902,12,2.797588,6
93,43,source_heavy_stiff,0.180000,0.850000,38.000000,0.026000,0.320156,0.270750,0.000000,0.493556,1.046113,0.646710,11,3.018910,6
93,44,source_heavy_stiff,0.180000,0.850000,38.000000,0.026000,0.400195,0.279091,0.000000,0.319432,0.473830,0.170528,10,1.679999,3
94,0,source_nominal,0.340000,0.180000,-38.000000,-0.026000,0.286900,0.200671,0.000000,0.693524,0.766358,0.311885,12,2.270991,0
94,1,source_nominal,0.340000,0.180000,-38.000000,-0.026000,0.382533,0.214007,0.000000,0.531147,0.920986,0.369710,11,0.890931,0
94,2,source_nominal,0.340000,0.180000,-38.000000,-0.026000,0.478167,0.276114,0.000000,0.313391,0.718582,0.294502,10,0.322324,5
94,3,source_nominal,0.340000,0.180000,-38.000000,0.000000,0.286900,0.417831,0.000000,0.011167,0.660141,0.215353,14,1.304579,4
94,4,source_nominal,0.340000,0.180000,-38.000000,0.000000,0.382533,0.540856,0.000000,-0.301576,1.141882,0.488439,14,1.478271,1
94,5,source_nominal,0.340000,0.180000,-38.000000,0.000000,0.478167,0.689238,0.000000,-0.665753,1.477875,0.622556,15,1.835917,1
94,6,source_nominal,0.340000,0.180000,-38.000000,0.026000,0.286900,0.463656,0.000000,0.012716,0.474006,0.219559,11,2.630151,4
94,7,source_nominal,0.340000,0.180000,-38.000000,0.026000,0.382533,0.456793,0.000000,-0.105627,0.566271,0.355021,10,1.135726,4
94,8,source_nominal,0.340000,0.180000,-38.000000,0.026000,0.478167,0.490797,0.000000,-0.239002,0.918441,0.514345,10,0.650946,1
94,9,source_nominal,0.340000,0.180000,-20.000000,-0.026000,0.286900,0.101758,1.000000,0.969664,0.441380,0.179550,11,2.346900,3
94,10,source_nominal,0.340000,0.180000,-20.000000,-0.026000,0.382533,0.132090,0.000000,0.758021,0.554568,0.345686,10,0.934700,0
94,11,source_nominal,0.340000,0.180000,-20.000000,-0.026000,0.478167,0.211674,0.000000,0.548215,0.868180,0.499590,10,0.949002,0
94,12,source_nominal,0.340000,0.180000,-20.000000,0.000000,0.286900,0.235616,0.000000,0.449252,0.983455,0.404645,14,0.702328,5
94,13,source_nominal,0.340000,0.180000,-20.000000,0.000000,0.382533,0.376434,0.000000,0.078431,1.144122,0.448962,14,0.774037,5
94,14,source_nominal,0.340000,0.180000,-20.000000,0.000000,0.478167,0.532464,0.000000,-0.307670,1.354776,0.520723,14,1.119790,1
94,15,source_nominal,0.340000,0.180000,-20.000000,0.026000,0.286900,0.349196,0.000000,0.287772,0.722076,0.320711,12,2.250463,6
94,16,source_nominal,0.340000,0.180000,-20.000000,0.026000,0.382533,0.366795,0.000000,0.169447,0.928531,0.421301,12,1.455150,5
94,17,source_nominal,0.340000,0.180000,-20.000000,0.026000,0.478167,0.383319,0.000000,0.035082,0.699617,0.320742,10,0.460542,5
94,18,source_nominal,0.340000,0.180000,0.000000,-0.026000,0.286900,0.129478,0.000000,0.713950,0.401461,0.424757,7,0.451557,7
94,19,source_nominal,0.340000,0.180000,0.000000,-0.026000,0.382533,0.210671,0.000000,0.553287,0.468912,0.478454,7,1.028285,0
94,20,source_nominal,0.340000,0.180000,0.000000,-0.026000,0.478167,0.291028,0.000000,0.402403,0.620506,0.612160,5,1.683900,0
94,21,source_nominal,0.340000,0.180000,0.000000,0.000000,0.286900,0.220503,0.000000,0.557208,0.749422,0.505263,13,1.405073,0
94,22,source_nominal,0.340000,0.180000,0.000000,0.000000,0.382533,0.382140,0.000000,0.180413,0.722496,0.485409,13,2.008817,5
94,23,source_nominal,0.340000,0.180000,0.000000,0.000000,0.478167,0.530375,0.000000,-0.183088,0.833292,0.572723,13,2.369351,1
94,24,source_nominal,0.340000,0.180000,0.000000,0.026000,0.286900,0.237295,0.000000,0.648118,0.788990,0.378747,14,2.840208,6
94,25,source_nominal,0.340000,0.180000,0.000000,0.026000,0.382533,0.302457,0.000000,0.428640,0.962407,0.509429,13,2.340819,6
94,26,source_nominal,0.340000,0.180000,0.000000,0.026000,0.478167,0.337918,0.000000,0.202741,0.789239,0.420274,11,0.925335,5
94,27,source_nominal,0.340000,0.180000,20.000000,-0.026000,0.286900,0.278556,0.000000,0.406072,0.478774,0.371884,14,1.475396,0
94,28,source_nominal,0.340000,0.180000,20.000000,-0.026000,0.382533,0.396571,0.000000,0.152249,0.617879,0.459852,14,2.125149,0
94,29,source_nominal,0.340000,0.180000,20.000000,-0.026000,0.478167,0.486801,0.000000,-0.012862,0.955985,0.768730,14,2.913336,1
94,30,source_nominal,0.340000,0.180000,20.000000,0.000000,0.286900,0.225981,0.000000,0.564682,0.671707,0.566484,12,1.640111,6
94,31,source_nominal,0.340000,0.180000,20.000000,0.000000,0.382533,0.371410,0.000000,0.231539,0.843016,0.652572,13,2.239529,6
94,32,source_nominal,0.340000,0.180000,20.000000,0.000000,0.478167,0.532181,0.000000,-0.132754,0.717018,0.640470,13,2.949929,1
