split,method,seed,episodes,success_rate,success_ci95,energy_mean,energy_ci95,energy_regret_mean,energy_regret_ci95,final_distance_mean,final_distance_ci95,normalized_progress_mean,normalized_progress_ci95,failure_rate,failure_ci95,normal_impulse_mean,token_uncertainty_mean,robust_anchor_weight_mean
heldout_high_gain,geometry_mpc,0,20,0.000000,0.000000,0.446384,0.055863,0.316199,0.045015,0.351858,0.033225,0.021099,0.058731,0.100000,0.134896,0.692827,0.000000,0.000000
heldout_high_gain,geometry_mpc,1,20,0.000000,0.000000,0.457943,0.054715,0.318232,0.051055,0.363208,0.028670,-0.011706,0.051213,0.100000,0.134896,0.629504,0.000000,0.000000
heldout_high_gain,geometry_mpc,2,20,0.000000,0.000000,0.417587,0.039539,0.284837,0.037027,0.344133,0.022478,0.016550,0.039827,0.050000,0.098000,0.679077,0.000000,0.000000
heldout_high_gain,geometry_mpc,3,20,0.000000,0.000000,0.431666,0.060484,0.297660,0.057120,0.346004,0.030354,-0.007362,0.057601,0.100000,0.134896,0.661428,0.000000,0.000000
heldout_high_gain,geometry_mpc,4,20,0.000000,0.000000,0.486565,0.055841,0.342648,0.046757,0.385014,0.025560,-0.010307,0.046029,0.150000,0.160559,0.581337,0.000000,0.000000
heldout_high_gain,geometry_mpc,5,20,0.000000,0.000000,0.432296,0.025777,0.299809,0.022448,0.362269,0.021951,0.045861,0.055090,0.000000,0.000000,0.761296,0.000000,0.000000
heldout_high_gain,geometry_mpc,6,20,0.000000,0.000000,0.449017,0.037205,0.325781,0.038226,0.365243,0.024890,0.025729,0.042042,0.050000,0.098000,0.774931,0.000000,0.000000
heldout_high_gain,geometry_mpc,7,20,0.000000,0.000000,0.422150,0.029148,0.290307,0.027678,0.355906,0.022009,-0.000244,0.045475,0.000000,0.000000,0.581764,0.000000,0.000000
heldout_high_gain,oracle_embodiment_mpc,0,20,0.650000,0.214472,0.130186,0.020545,0.000000,0.000000,0.073494,0.018921,0.798838,0.048796,0.000000,0.000000,0.494909,0.000000,0.000000
heldout_high_gain,oracle_embodiment_mpc,1,20,0.350000,0.214472,0.139711,0.012955,0.000000,0.000000,0.085049,0.017658,0.754200,0.053860,0.000000,0.000000,0.518012,0.000000,0.000000
heldout_high_gain,oracle_embodiment_mpc,2,20,0.550000,0.223700,0.132750,0.017824,0.000000,0.000000,0.070400,0.015590,0.794657,0.047982,0.000000,0.000000,0.484611,0.000000,0.000000
heldout_high_gain,oracle_embodiment_mpc,3,20,0.450000,0.223700,0.134006,0.013828,0.000000,0.000000,0.078829,0.019274,0.762154,0.062288,0.000000,0.000000,0.507090,0.000000,0.000000
heldout_high_gain,oracle_embodiment_mpc,4,20,0.450000,0.223700,0.143918,0.017578,0.000000,0.000000,0.090771,0.023057,0.758724,0.064361,0.000000,0.000000,0.522470,0.000000,0.000000
heldout_high_gain,oracle_embodiment_mpc,5,20,0.550000,0.223700,0.132486,0.019756,0.000000,0.000000,0.074761,0.016588,0.797334,0.048709,0.000000,0.000000,0.532290,0.000000,0.000000
heldout_high_gain,oracle_embodiment_mpc,6,20,0.450000,0.223700,0.123237,0.015603,0.000000,0.000000,0.081740,0.018305,0.781388,0.048257,0.000000,0.000000,0.415433,0.000000,0.000000
heldout_high_gain,oracle_embodiment_mpc,7,20,0.550000,0.223700,0.131843,0.012771,0.000000,0.000000,0.082046,0.019357,0.760526,0.061833,0.000000,0.000000,0.470463,0.000000,0.000000
heldout_high_gain,random_shooting,0,20,0.150000,0.160559,0.399076,0.093707,0.268890,0.086141,0.298229,0.080844,0.197881,0.194031,0.100000,0.134896,0.625661,0.000000,0.000000
heldout_high_gain,random_shooting,1,20,0.000000,0.000000,0.465543,0.084967,0.325833,0.080395,0.377735,0.065079,-0.057730,0.171475,0.100000,0.134896,0.562589,0.000000,0.000000
heldout_high_gain,random_shooting,2,20,0.000000,0.000000,0.363016,0.085770,0.230266,0.079324,0.291575,0.069704,0.160827,0.207340,0.050000,0.098000,0.683192,0.000000,0.000000
heldout_high_gain,random_shooting,3,20,0.050000,0.098000,0.431543,0.103416,0.297536,0.100376,0.333459,0.080724,0.043145,0.222455,0.100000,0.134896,0.472471,0.000000,0.000000
heldout_high_gain,random_shooting,4,20,0.050000,0.098000,0.379007,0.081297,0.235089,0.069755,0.305271,0.064338,0.194288,0.157634,0.050000,0.098000,0.637003,0.000000,0.000000
heldout_high_gain,random_shooting,5,20,0.000000,0.000000,0.447658,0.085917,0.315172,0.080670,0.362352,0.068063,0.054006,0.173912,0.100000,0.134896,0.575334,0.000000,0.000000
heldout_high_gain,random_shooting,6,20,0.000000,0.000000,0.390089,0.090218,0.266852,0.087691,0.301191,0.066157,0.209432,0.153005,0.100000,0.134896,0.692452,0.000000,0.000000
heldout_high_gain,random_shooting,7,20,0.000000,0.000000,0.406547,0.082684,0.274704,0.083283,0.315539,0.062306,0.111200,0.165005,0.050000,0.098000,0.762426,0.000000,0.000000
heldout_high_gain,raw_force_scalar,0,20,0.050000,0.098000,0.294662,0.063337,0.164477,0.058606,0.226998,0.051846,0.373287,0.126581,0.050000,0.098000,0.618472,0.000000,0.000000
heldout_high_gain,raw_force_scalar,1,20,0.000000,0.000000,0.313725,0.049147,0.174014,0.051042,0.247636,0.045816,0.309460,0.120628,0.000000,0.000000,0.540297,0.000000,0.000000
heldout_high_gain,raw_force_scalar,2,20,0.050000,0.098000,0.278564,0.039939,0.145814,0.047157,0.213241,0.042537,0.396346,0.113032,0.000000,0.000000,0.599805,0.000000,0.000000
heldout_high_gain,raw_force_scalar,3,20,0.050000,0.098000,0.269855,0.042812,0.135849,0.036953,0.206673,0.035959,0.392263,0.109479,0.000000,0.000000,0.369847,0.000000,0.000000
heldout_high_gain,raw_force_scalar,4,20,0.050000,0.098000,0.323539,0.060683,0.179621,0.055336,0.239914,0.040959,0.372783,0.092176,0.150000,0.160559,0.472266,0.000000,0.000000
heldout_high_gain,raw_force_scalar,5,20,0.000000,0.000000,0.301840,0.050025,0.169353,0.048869,0.251886,0.043053,0.338385,0.115171,0.000000,0.000000,0.406586,0.000000,0.000000
heldout_high_gain,raw_force_scalar,6,20,0.000000,0.000000,0.340950,0.073964,0.217714,0.076415,0.245635,0.042362,0.344118,0.100546,0.150000,0.160559,0.490017,0.000000,0.000000
heldout_high_gain,raw_force_scalar,7,20,0.000000,0.000000,0.304255,0.047415,0.172412,0.045797,0.230883,0.039081,0.357179,0.101064,0.050000,0.098000,0.452131,0.000000,0.000000
heldout_high_gain,rc_fev_no_online,0,20,0.450000,0.223700,0.156086,0.024085,0.025901,0.015195,0.104933,0.029366,0.712427,0.075922,0.000000,0.000000,0.530009,0.103630,0.532078
heldout_high_gain,rc_fev_no_online,1,20,0.450000,0.223700,0.162803,0.015874,0.023093,0.012935,0.087618,0.023060,0.760012,0.054489,0.000000,0.000000,0.499951,0.103309,0.531856
heldout_high_gain,rc_fev_no_online,2,20,0.350000,0.214472,0.164178,0.026505,0.031428,0.020676,0.100052,0.023648,0.715207,0.065695,0.050000,0.098000,0.431984,0.100797,0.528835
heldout_high_gain,rc_fev_no_online,3,20,0.250000,0.194706,0.174550,0.028383,0.040544,0.026428,0.107823,0.028135,0.685959,0.077485,0.100000,0.134896,0.507161,0.102861,0.531024
heldout_high_gain,rc_fev_no_online,4,20,0.300000,0.206058,0.198521,0.036532,0.054604,0.025484,0.105937,0.026933,0.730926,0.059666,0.200000,0.179862,0.534542,0.106067,0.534883
heldout_high_gain,rc_fev_no_online,5,20,0.200000,0.179862,0.167706,0.020244,0.035219,0.015456,0.123287,0.022367,0.677127,0.058232,0.000000,0.000000,0.583154,0.108558,0.537434
heldout_high_gain,rc_fev_no_online,6,20,0.350000,0.214472,0.155595,0.027150,0.032358,0.019657,0.092398,0.019746,0.753287,0.053574,0.050000,0.098000,0.459113,0.100465,0.528207
heldout_high_gain,rc_fev_no_online,7,20,0.300000,0.206058,0.166405,0.023196,0.034562,0.016960,0.116639,0.027418,0.674783,0.071633,0.050000,0.098000,0.517404,0.106793,0.535549
heldout_high_gain,rc_fev_v5,0,20,0.450000,0.223700,0.156086,0.024085,0.025901,0.015195,0.104933,0.029366,0.712427,0.075922,0.000000,0.000000,0.530009,0.108155,0.458272
heldout_high_gain,rc_fev_v5,1,20,0.500000,0.224827,0.163099,0.019559,0.023388,0.013280,0.091001,0.027888,0.747380,0.074815,0.000000,0.000000,0.502549,0.103137,0.452532
heldout_high_gain,rc_fev_v5,2,20,0.350000,0.214472,0.164178,0.026505,0.031428,0.020676,0.100052,0.023648,0.715207,0.065695,0.050000,0.098000,0.431984,0.101159,0.450145
heldout_high_gain,rc_fev_v5,3,20,0.250000,0.194706,0.174550,0.028383,0.040544,0.026428,0.107823,0.028135,0.685959,0.077485,0.100000,0.134896,0.507161,0.106764,0.456619
heldout_high_gain,rc_fev_v5,4,20,0.300000,0.206058,0.202106,0.037308,0.058188,0.028536,0.108707,0.028399,0.725827,0.061589,0.200000,0.179862,0.508339,0.115741,0.466933
heldout_high_gain,rc_fev_v5,5,20,0.200000,0.179862,0.167706,0.020244,0.035219,0.015456,0.123287,0.022367,0.677127,0.058232,0.000000,0.000000,0.583154,0.109380,0.459409
heldout_high_gain,rc_fev_v5,6,20,0.350000,0.214472,0.155595,0.027150,0.032358,0.019657,0.092398,0.019746,0.753287,0.053574,0.050000,0.098000,0.459113,0.103416,0.452568
heldout_high_gain,rc_fev_v5,7,20,0.300000,0.206058,0.166405,0.023196,0.034562,0.016960,0.116639,0.027418,0.674783,0.071633,0.050000,0.098000,0.517404,0.108473,0.458317
heldout_high_gain,robust_domain_randomized_mpc,0,20,0.400000,0.220285,0.158854,0.024191,0.028668,0.015209,0.109521,0.028415,0.699421,0.073312,0.000000,0.000000,0.528429,0.000000,0.000000
heldout_high_gain,robust_domain_randomized_mpc,1,20,0.450000,0.223700,0.172106,0.020805,0.032395,0.015426,0.100905,0.030590,0.724243,0.077897,0.000000,0.000000,0.543998,0.000000,0.000000
heldout_high_gain,robust_domain_randomized_mpc,2,20,0.350000,0.214472,0.164178,0.026505,0.031428,0.020676,0.100052,0.023648,0.715207,0.065695,0.050000,0.098000,0.431984,0.000000,0.000000
heldout_high_gain,robust_domain_randomized_mpc,3,20,0.250000,0.194706,0.176645,0.028042,0.042639,0.027621,0.107183,0.027502,0.687209,0.076336,0.100000,0.134896,0.517096,0.000000,0.000000
heldout_high_gain,robust_domain_randomized_mpc,4,20,0.250000,0.194706,0.210066,0.036504,0.066148,0.029929,0.116226,0.029320,0.706639,0.064185,0.200000,0.179862,0.525290,0.000000,0.000000
heldout_high_gain,robust_domain_randomized_mpc,5,20,0.150000,0.160559,0.173525,0.022446,0.041038,0.016914,0.130634,0.023332,0.659102,0.059225,0.000000,0.000000,0.588195,0.000000,0.000000
heldout_high_gain,robust_domain_randomized_mpc,6,20,0.350000,0.214472,0.164514,0.026485,0.041277,0.019833,0.100840,0.022002,0.728456,0.064488,0.050000,0.098000,0.482187,0.000000,0.000000
heldout_high_gain,robust_domain_randomized_mpc,7,20,0.300000,0.206058,0.166405,0.023196,0.034562,0.016960,0.116639,0.027418,0.674783,0.071633,0.050000,0.098000,0.517404,0.000000,0.000000
heldout_high_gain,source_action_transfer,0,20,0.400000,0.220285,0.175356,0.022811,0.045170,0.020762,0.105361,0.028324,0.703737,0.078095,0.000000,0.000000,0.503006,0.000000,0.000000
heldout_high_gain,source_action_transfer,1,20,0.300000,0.206058,0.173942,0.016481,0.034231,0.015453,0.102342,0.021971,0.707002,0.067743,0.000000,0.000000,0.483112,0.000000,0.000000
heldout_high_gain,source_action_transfer,2,20,0.450000,0.223700,0.166245,0.020899,0.033495,0.014661,0.092796,0.026816,0.733418,0.074562,0.000000,0.000000,0.474495,0.000000,0.000000
heldout_high_gain,source_action_transfer,3,20,0.450000,0.223700,0.169598,0.026385,0.035591,0.019930,0.105691,0.033507,0.689889,0.092300,0.000000,0.000000,0.558686,0.000000,0.000000
heldout_high_gain,source_action_transfer,4,20,0.400000,0.220285,0.187131,0.029274,0.043214,0.021003,0.107180,0.031054,0.721755,0.076829,0.000000,0.000000,0.539328,0.000000,0.000000
heldout_high_gain,source_action_transfer,5,20,0.400000,0.220285,0.187382,0.024763,0.054896,0.023158,0.114207,0.031881,0.699503,0.079752,0.000000,0.000000,0.555064,0.000000,0.000000
heldout_high_gain,source_action_transfer,6,20,0.500000,0.224827,0.175539,0.016647,0.052302,0.018836,0.095718,0.022488,0.740239,0.065067,0.000000,0.000000,0.485212,0.000000,0.000000
heldout_high_gain,source_action_transfer,7,20,0.400000,0.220285,0.185815,0.018587,0.053972,0.019228,0.113690,0.029226,0.687941,0.071510,0.000000,0.000000,0.530913,0.000000,0.000000
heldout_large_soft,cefv_v4,0,20,0.600000,0.220285,0.132752,0.028894,0.039548,0.023709,0.071696,0.024251,0.796031,0.066663,0.000000,0.000000,0.400817,0.009842,0.000000
heldout_large_soft,cefv_v4,1,20,0.500000,0.224827,0.123282,0.014126,0.029608,0.010896,0.075397,0.015567,0.783227,0.051456,0.000000,0.000000,0.388270,0.016524,0.000000
heldout_large_soft,cefv_v4,2,20,0.600000,0.220285,0.143461,0.019973,0.049272,0.018791,0.076014,0.017218,0.789929,0.046063,0.000000,0.000000,0.402278,0.018129,0.000000
heldout_large_soft,cefv_v4,3,20,0.350000,0.214472,0.138023,0.025326,0.049142,0.021455,0.097645,0.020746,0.709290,0.064784,0.000000,0.000000,0.330756,0.013677,0.000000
heldout_large_soft,cefv_v4,4,20,0.600000,0.220285,0.131446,0.025890,0.040714,0.023719,0.083140,0.021222,0.751983,0.071029,0.000000,0.000000,0.355536,0.020208,0.000000
heldout_large_soft,cefv_v4,5,20,0.700000,0.206058,0.140391,0.017837,0.047226,0.017558,0.055939,0.015005,0.840772,0.044416,0.000000,0.000000,0.437220,0.008655,0.000000
heldout_large_soft,cefv_v4,6,20,0.450000,0.223700,0.123631,0.024728,0.041229,0.016650,0.098854,0.025446,0.712747,0.076603,0.000000,0.000000,0.358816,0.015901,0.000000
heldout_large_soft,cefv_v4,7,20,0.700000,0.206058,0.120298,0.015609,0.026270,0.012412,0.058863,0.014764,0.831123,0.046245,0.000000,0.000000,0.362286,0.014594,0.000000
heldout_large_soft,continuous_force_regression,0,20,0.550000,0.223700,0.131464,0.027644,0.038261,0.021695,0.083975,0.018924,0.761108,0.051557,0.000000,0.000000,0.393964,0.000000,0.000000
heldout_large_soft,continuous_force_regression,1,20,0.500000,0.224827,0.131281,0.019694,0.037607,0.019424,0.069504,0.014285,0.802307,0.044351,0.000000,0.000000,0.402564,0.000000,0.000000
heldout_large_soft,continuous_force_regression,2,20,0.550000,0.223700,0.115854,0.016135,0.021666,0.011867,0.071912,0.009872,0.790147,0.039325,0.000000,0.000000,0.416798,0.000000,0.000000
heldout_large_soft,continuous_force_regression,3,20,0.400000,0.220285,0.134223,0.029349,0.045342,0.020073,0.085248,0.021612,0.751980,0.054964,0.000000,0.000000,0.356252,0.000000,0.000000
heldout_large_soft,continuous_force_regression,4,20,0.650000,0.214472,0.120590,0.022287,0.029859,0.020096,0.075991,0.017136,0.776988,0.051345,0.000000,0.000000,0.369216,0.000000,0.000000
heldout_large_soft,continuous_force_regression,5,20,0.500000,0.224827,0.131286,0.021288,0.038121,0.016648,0.074321,0.021564,0.799296,0.054982,0.000000,0.000000,0.352470,0.000000,0.000000
heldout_large_soft,continuous_force_regression,6,20,0.650000,0.214472,0.110215,0.018405,0.027813,0.014025,0.068906,0.015280,0.799803,0.044915,0.000000,0.000000,0.353602,0.000000,0.000000
heldout_large_soft,continuous_force_regression,7,20,0.600000,0.220285,0.115363,0.015189,0.021335,0.009901,0.065670,0.013659,0.814397,0.039576,0.000000,0.000000,0.367937,0.000000,0.000000
heldout_large_soft,cvar_domain_randomized_mpc,0,20,0.750000,0.194706,0.111029,0.018660,0.017825,0.008427,0.061109,0.015519,0.825956,0.041336,0.000000,0.000000,0.390713,0.000000,0.000000
heldout_large_soft,cvar_domain_randomized_mpc,1,20,0.600000,0.220285,0.112178,0.013627,0.018504,0.011690,0.060418,0.015457,0.829317,0.045562,0.000000,0.000000,0.384094,0.000000,0.000000
heldout_large_soft,cvar_domain_randomized_mpc,2,20,0.750000,0.194706,0.117296,0.012339,0.023107,0.010981,0.056796,0.013052,0.838174,0.042290,0.000000,0.000000,0.379686,0.000000,0.000000
heldout_large_soft,cvar_domain_randomized_mpc,3,20,0.700000,0.206058,0.105206,0.016895,0.016325,0.009390,0.053265,0.014777,0.845417,0.043251,0.000000,0.000000,0.324992,0.000000,0.000000
heldout_large_soft,cvar_domain_randomized_mpc,4,20,0.850000,0.160559,0.108914,0.013702,0.018182,0.012217,0.056462,0.014144,0.835195,0.045851,0.000000,0.000000,0.362300,0.000000,0.000000
heldout_large_soft,cvar_domain_randomized_mpc,5,20,0.700000,0.206058,0.127231,0.014464,0.034066,0.013337,0.050728,0.017416,0.861791,0.047570,0.000000,0.000000,0.386937,0.000000,0.000000
heldout_large_soft,cvar_domain_randomized_mpc,6,20,0.750000,0.194706,0.106805,0.015640,0.024403,0.011199,0.059620,0.013623,0.827254,0.040257,0.000000,0.000000,0.376401,0.000000,0.000000
heldout_large_soft,cvar_domain_randomized_mpc,7,20,0.700000,0.206058,0.121842,0.012223,0.027815,0.009845,0.063883,0.015571,0.813387,0.053107,0.000000,0.000000,0.387784,0.000000,0.000000
heldout_large_soft,geometry_mpc,0,20,0.000000,0.000000,0.245897,0.019307,0.152693,0.012499,0.199619,0.012811,0.432961,0.028718,0.000000,0.000000,0.501313,0.000000,0.000000
heldout_large_soft,geometry_mpc,1,20,0.000000,0.000000,0.245621,0.017591,0.151947,0.013681,0.193753,0.010953,0.456531,0.017180,0.000000,0.000000,0.539466,0.000000,0.000000
heldout_large_soft,geometry_mpc,2,20,0.000000,0.000000,0.254965,0.018138,0.160776,0.016854,0.199960,0.013095,0.440971,0.027162,0.000000,0.000000,0.459109,0.000000,0.000000
heldout_large_soft,geometry_mpc,3,20,0.000000,0.000000,0.246056,0.019349,0.157175,0.012042,0.194030,0.011360,0.428622,0.026305,0.000000,0.000000,0.476212,0.000000,0.000000
heldout_large_soft,geometry_mpc,4,20,0.000000,0.000000,0.246394,0.015864,0.155662,0.011658,0.200916,0.011968,0.423863,0.027516,0.000000,0.000000,0.511211,0.000000,0.000000
heldout_large_soft,geometry_mpc,5,20,0.000000,0.000000,0.260550,0.013503,0.167385,0.012585,0.198820,0.009827,0.445610,0.025193,0.000000,0.000000,0.424882,0.000000,0.000000
heldout_large_soft,geometry_mpc,6,20,0.000000,0.000000,0.244863,0.020814,0.162461,0.015986,0.198338,0.011867,0.435558,0.021609,0.000000,0.000000,0.564949,0.000000,0.000000
heldout_large_soft,geometry_mpc,7,20,0.000000,0.000000,0.250405,0.016791,0.156377,0.012788,0.195439,0.011730,0.446184,0.025937,0.000000,0.000000,0.514923,0.000000,0.000000
heldout_large_soft,oracle_embodiment_mpc,0,20,0.850000,0.160559,0.093204,0.013694,0.000000,0.000000,0.058080,0.014859,0.834982,0.039928,0.000000,0.000000,0.390891,0.000000,0.000000
heldout_large_soft,oracle_embodiment_mpc,1,20,0.900000,0.134896,0.093674,0.010710,0.000000,0.000000,0.046081,0.010085,0.872574,0.028445,0.000000,0.000000,0.447217,0.000000,0.000000
heldout_large_soft,oracle_embodiment_mpc,2,20,0.900000,0.134896,0.094189,0.013161,0.000000,0.000000,0.051434,0.008258,0.855978,0.023626,0.000000,0.000000,0.458632,0.000000,0.000000
heldout_large_soft,oracle_embodiment_mpc,3,20,0.950000,0.098000,0.088881,0.013816,0.000000,0.000000,0.042300,0.011897,0.879535,0.031822,0.000000,0.000000,0.344526,0.000000,0.000000
heldout_large_soft,oracle_embodiment_mpc,4,20,1.000000,0.000000,0.090732,0.011601,0.000000,0.000000,0.043458,0.009255,0.877659,0.025479,0.000000,0.000000,0.387256,0.000000,0.000000
heldout_large_soft,oracle_embodiment_mpc,5,20,1.000000,0.000000,0.093166,0.011575,0.000000,0.000000,0.034387,0.009221,0.904489,0.026351,0.000000,0.000000,0.405716,0.000000,0.000000
heldout_large_soft,oracle_embodiment_mpc,6,20,1.000000,0.000000,0.082402,0.013233,0.000000,0.000000,0.040614,0.008553,0.885338,0.025126,0.000000,0.000000,0.412003,0.000000,0.000000
heldout_large_soft,oracle_embodiment_mpc,7,20,0.950000,0.098000,0.094028,0.012294,0.000000,0.000000,0.043879,0.009596,0.875689,0.028008,0.000000,0.000000,0.404922,0.000000,0.000000
heldout_large_soft,random_shooting,0,20,0.100000,0.134896,0.290188,0.057096,0.196984,0.050337,0.232015,0.054975,0.357018,0.135411,0.000000,0.000000,0.473194,0.000000,0.000000
heldout_large_soft,random_shooting,1,20,0.100000,0.134896,0.270258,0.047578,0.176584,0.044987,0.217029,0.047424,0.391866,0.129209,0.000000,0.000000,0.422089,0.000000,0.000000
heldout_large_soft,random_shooting,2,20,0.000000,0.000000,0.338831,0.054373,0.244642,0.053914,0.269935,0.051172,0.257175,0.128414,0.000000,0.000000,0.419389,0.000000,0.000000
heldout_large_soft,random_shooting,3,20,0.050000,0.098000,0.325076,0.054611,0.236195,0.052032,0.249962,0.051579,0.276041,0.137786,0.000000,0.000000,0.435101,0.000000,0.000000
heldout_large_soft,random_shooting,4,20,0.000000,0.000000,0.325393,0.054013,0.234661,0.053686,0.264079,0.047744,0.249533,0.120974,0.000000,0.000000,0.447021,0.000000,0.000000
heldout_large_soft,random_shooting,5,20,0.050000,0.098000,0.310272,0.056603,0.217107,0.055829,0.245978,0.052892,0.321646,0.137185,0.000000,0.000000,0.375126,0.000000,0.000000
heldout_large_soft,random_shooting,6,20,0.050000,0.098000,0.287827,0.049062,0.205425,0.048509,0.232048,0.046736,0.332952,0.129947,0.000000,0.000000,0.488272,0.000000,0.000000
heldout_large_soft,random_shooting,7,20,0.050000,0.098000,0.324498,0.053248,0.230470,0.052470,0.260018,0.049931,0.262687,0.132216,0.000000,0.000000,0.523271,0.000000,0.000000
heldout_large_soft,raw_force_scalar,0,20,0.050000,0.098000,0.213803,0.026720,0.120599,0.022869,0.155015,0.022840,0.553729,0.071069,0.000000,0.000000,0.336087,0.000000,0.000000
heldout_large_soft,raw_force_scalar,1,20,0.050000,0.098000,0.209173,0.034604,0.115499,0.031321,0.138846,0.029155,0.611396,0.081926,0.000000,0.000000,0.354316,0.000000,0.000000
heldout_large_soft,raw_force_scalar,2,20,0.150000,0.160559,0.196569,0.039106,0.102380,0.035155,0.147387,0.030152,0.591777,0.073010,0.000000,0.000000,0.378017,0.000000,0.000000
heldout_large_soft,raw_force_scalar,3,20,0.050000,0.098000,0.211726,0.034672,0.122845,0.030106,0.150699,0.033225,0.562443,0.083432,0.000000,0.000000,0.323204,0.000000,0.000000
heldout_large_soft,raw_force_scalar,4,20,0.050000,0.098000,0.207409,0.042123,0.116677,0.036070,0.156745,0.038616,0.552461,0.102035,0.000000,0.000000,0.334951,0.000000,0.000000
heldout_large_soft,raw_force_scalar,5,20,0.150000,0.160559,0.213925,0.040784,0.120759,0.037859,0.164976,0.033588,0.539231,0.090020,0.000000,0.000000,0.346599,0.000000,0.000000
heldout_large_soft,raw_force_scalar,6,20,0.250000,0.194706,0.180103,0.035323,0.097701,0.028094,0.125064,0.032150,0.630671,0.106024,0.000000,0.000000,0.330480,0.000000,0.000000
heldout_large_soft,raw_force_scalar,7,20,0.100000,0.134896,0.206015,0.026775,0.111987,0.025345,0.142663,0.021490,0.591770,0.066632,0.000000,0.000000,0.349120,0.000000,0.000000
heldout_large_soft,rc_fev_no_online,0,20,0.800000,0.179862,0.109498,0.019129,0.016294,0.008624,0.053584,0.012852,0.847684,0.036259,0.000000,0.000000,0.390797,0.103996,0.532410
heldout_large_soft,rc_fev_no_online,1,20,0.700000,0.206058,0.110629,0.013042,0.016955,0.010100,0.055495,0.014255,0.844318,0.041047,0.000000,0.000000,0.392570,0.106803,0.535622
heldout_large_soft,rc_fev_no_online,2,20,0.850000,0.160559,0.116460,0.012278,0.022271,0.009873,0.049076,0.010621,0.866062,0.025411,0.000000,0.000000,0.391582,0.099760,0.527598
heldout_large_soft,rc_fev_no_online,3,20,0.750000,0.194706,0.104775,0.016730,0.015894,0.007778,0.049909,0.014935,0.853785,0.044418,0.000000,0.000000,0.338935,0.108839,0.538103
heldout_large_soft,rc_fev_no_online,4,20,0.850000,0.160559,0.109944,0.014266,0.019213,0.012385,0.057061,0.014422,0.837862,0.041014,0.000000,0.000000,0.375629,0.103592,0.531961
heldout_large_soft,rc_fev_no_online,5,20,0.700000,0.206058,0.123429,0.011389,0.030263,0.012206,0.052315,0.019791,0.859014,0.052680,0.000000,0.000000,0.377145,0.104887,0.533178
heldout_large_soft,rc_fev_no_online,6,20,0.850000,0.160559,0.105806,0.015156,0.023405,0.011704,0.052141,0.013861,0.852559,0.037177,0.000000,0.000000,0.378481,0.107917,0.536822
heldout_large_soft,rc_fev_no_online,7,20,0.750000,0.194706,0.118843,0.011285,0.024815,0.009818,0.058672,0.015139,0.832667,0.045947,0.000000,0.000000,0.386315,0.105298,0.534134
heldout_large_soft,rc_fev_v5,0,20,0.800000,0.179862,0.110299,0.018869,0.017095,0.008460,0.052612,0.012836,0.851226,0.035326,0.000000,0.000000,0.393815,0.107293,0.457115
heldout_large_soft,rc_fev_v5,1,20,0.700000,0.206058,0.112175,0.013106,0.018501,0.010437,0.058131,0.015009,0.836042,0.044320,0.000000,0.000000,0.369581,0.109709,0.459958
heldout_large_soft,rc_fev_v5,2,20,0.850000,0.160559,0.116460,0.012278,0.022271,0.009873,0.049076,0.010621,0.866062,0.025411,0.000000,0.000000,0.391582,0.104339,0.453911
heldout_large_soft,rc_fev_v5,3,20,0.750000,0.194706,0.105876,0.016354,0.016995,0.007621,0.049865,0.014931,0.853949,0.044370,0.000000,0.000000,0.352377,0.110586,0.461110
heldout_large_soft,rc_fev_v5,4,20,0.800000,0.179862,0.110933,0.014538,0.020201,0.012225,0.062512,0.015445,0.818667,0.048604,0.000000,0.000000,0.374922,0.108086,0.458108
heldout_large_soft,rc_fev_v5,5,20,0.700000,0.206058,0.123429,0.011389,0.030263,0.012206,0.052315,0.019791,0.859014,0.052680,0.000000,0.000000,0.377145,0.107632,0.457100
heldout_large_soft,rc_fev_v5,6,20,0.750000,0.194706,0.106823,0.015100,0.024422,0.011355,0.056108,0.014266,0.838532,0.041615,0.000000,0.000000,0.353452,0.111562,0.461916
heldout_large_soft,rc_fev_v5,7,20,0.850000,0.160559,0.116238,0.010519,0.022210,0.010353,0.052014,0.014036,0.850116,0.044473,0.000000,0.000000,0.400019,0.106502,0.456387
heldout_large_soft,robust_domain_randomized_mpc,0,20,0.700000,0.206058,0.112196,0.018024,0.018992,0.008784,0.060273,0.014716,0.829472,0.039191,0.000000,0.000000,0.396869,0.000000,0.000000
heldout_large_soft,robust_domain_randomized_mpc,1,20,0.750000,0.194706,0.109119,0.010950,0.015446,0.008066,0.055927,0.015666,0.844173,0.043339,0.000000,0.000000,0.369118,0.000000,0.000000
heldout_large_soft,robust_domain_randomized_mpc,2,20,0.800000,0.179862,0.118537,0.013998,0.024348,0.009764,0.050878,0.010862,0.861622,0.025570,0.000000,0.000000,0.397541,0.000000,0.000000
heldout_large_soft,robust_domain_randomized_mpc,3,20,0.700000,0.206058,0.107349,0.017043,0.018468,0.009064,0.054936,0.015767,0.839220,0.046668,0.000000,0.000000,0.338319,0.000000,0.000000
heldout_large_soft,robust_domain_randomized_mpc,4,20,0.800000,0.179862,0.109641,0.014219,0.018910,0.012254,0.058888,0.014537,0.832641,0.041371,0.000000,0.000000,0.379252,0.000000,0.000000
